item_id,gate,profile,genres
110,0.6530131101608276,"Fans of young adult fantasy novels with a modern-day twist and themes of friendship, loyalty, and romance mixed with supernatural elements would enjoy Vampire Academy. The book's blend of intricate world-building, relatable teenage issues, and diverse cast of characters offers something for a wide range of readers. However, the occasional steamy sex and scattered vulgar language make this book suitable only for mature readers who can handle the edgy elements.",Romance|Fantasy_SciFi
111,0.661272406578064,Fans of contemporary romance novels with a strong female protagonist and a love story with a rockstar will enjoy Girl with Guitar (Kylie Ryans).,Romance
112,0.6601316332817078,The book Unteachable would be enjoyed by individuals who enjoy unconventional stories with intense and graphic content. This book may be ideal for fans of Natasha Is A Book Junkie or readers who enjoy passionate and raw writing styles. The plot revolves around a student-teacher relationship that may be considered taboo by some readers and is not suitable for a young audience.,Romance
113,0.6519157886505127,"Fans of young adult dystopian novels would enjoy The Breeders. The book explores the terrifying concept of commodifying females and portrays a bleak society where they are bought, sold, and traded as commodities to ensure the survival of the human race. The Hunger Games fans would love this book for its gritty and dark portrayal of a dystopian world.",Fantasy_SciFi
114,0.6554691791534424,"Fans of MMA, individuals interested in self-improvement and discovering inner strength would enjoy reading Uncaged Love #1 (Volume 1).",Other
115,0.6678571701049805,This book would likely appeal to romance readers who enjoy steamy and slightly suspenseful stories. Fans of the first book in the series would also be interested in continuing the story with this second installment.,Romance|Thriller_Crime
116,0.6603311896324158,"Readers who enjoy contemporary romance novels may enjoy 'Only For You' by Genna Rulon. Additionally, those who appreciate stories of up-and-coming authors pursuing their dreams may find the book intriguing. If readers enjoy following the personal lives of authors and are interested in learning more about them, this book may also be of interest. ",Romance
117,0.6636316776275635,"This book is likely to appeal to readers who enjoy reading stories about mixed martial arts, romance, and coming of age. It may specifically interest young adults and new adults who like contemporary romance novels with a sports-related backdrop.",Romance
118,0.6527040004730225,"Fans of urban fantasy and paranormal romance may enjoy Sterling. The book offers a unique fantasy world and features a balance of action, romance, and humor. Those looking for a departure from traditional supernatural creatures may find this book refreshing.",Romance|Fantasy_SciFi
119,0.6589363217353821,"Fans of romance novels, especially those who enjoy young adult romance, will enjoy Significance: A Significance Series Novel. It features a sweet love story with a fairytale-like quality that will make readers swoon. The novel received praise from several New York Times bestselling authors of romance novels, which suggests that established fans of the genre will enjoy it.",Romance
120,0.665091335773468,"Readers who enjoy young adult novels about coming of age, grief, and self-discovery would enjoy The Truth About Letting Go.",Other
121,0.6522350311279297,"Firefly Lane by Kristin Hannah would appeal to women who enjoy reading about the complexities of friendships, particularly between women. The novel revolves around the intertwined lives of two women, who initially form an unlikely friendship in middle school and face trials together. The novel explores various themes like mother-daughter relationships, love, and ambition, all of which make it a relatable read. The author explores the challenges of female friendships and the ways in which they impact people's lives. The novel provides valuable insights into the intimate relationships that shape the lives of women through a beautifully crafted prose, which makes it an uplifting read that will be enjoyed by women of all ages across different cultures.",Romance
122,0.4445820152759552,Fans of YA horror fiction who appreciate strong female protagonists and positive messages about self-image and peer pressure would enjoy 'The Brown House: The Visitors Series (Volume 1)' by Christy Sloat.,Horror
123,0.6576510071754456,"Young adults who enjoy romance with a touch of humor would enjoy 'Click To Subscribe' by L.M. Augustine. The book follows two young adults who meet through vlogging and explores their relationship as it transitions from virtual to real life. The story is filled with relatable characters, witty banter, and heartwarming moments of love.",Romance
124,0.6572230458259583,"Fans of young adult supernatural romance and fantasy will enjoy The Forgotten Ones, the first book in The Danaan Trilogy. It is perfect for readers who enjoy stories that involve mythical creatures, mysterious love interests, and magical adventures. The novel is also great for fans of Twilight and similar girly novels, but with a more involved plot and developed characters.",Romance|Fantasy_SciFi
125,0.6329726576805115,"Readers who enjoy lighthearted, whimsical stories with a touch of magic and humor would enjoy Witch Weigh. Also, those who appreciate a story with a strong sense of family and relatable characters may find this book entertaining.",Fantasy_SciFi
126,0.6637499928474426,"Fans of dark, modern twists on classic fairy tales, especially those who enjoy Tim Burton's films, will appreciate Splintered: Splintered Book One. Teens who enjoy a blend of romance and horror, with descriptive and creepy imagery, will also enjoy this novel.",Romance|Horror
127,0.6652777194976807,"Fans of romance novels and stories about family will enjoy Under the Orange Moon. It is an emotional and touching story that explores the relationship between a young couple and their child, as well as the importance of family bonds and personal growth.",Romance|Children
128,0.6463650465011597,"Fans of romance and erotic fiction are likely to enjoy Fifty Shades Darker, the second book in the popular Fifty Shades Trilogy. The book's focus on BDSM and the complex relationship between the two main characters may appeal to readers who enjoy a mix of steamy scenes and deeper emotional connections. However, those who are uncomfortable with explicit sexual content or prefer more traditional romantic storylines may not enjoy this book. Despite polarizing views, the Fifty Shades Trilogy continues to be a cultural phenomenon with a dedicated fanbase, making it a recommended read for those interested in the romance and erotica genres.",Romance
